2.857783400725076195e+00,2.243267936099004912e-03
2.850177627996591134e+00,2.243857146914122070e-03
2.849611984093566086e+00,2.243897698070414747e-03
2.842564843532546348e+00,2.244492757808250021e-03
2.834937891508720220e+00,2.245124219981910110e-03
2.827295378229799372e+00,2.245745998584084725e-03
2.821956085860006347e+00,2.246164889603440538e-03
2.819639312760688021e+00,2.246376099393482609e-03
2.811972983775497870e+00,2.247039227721374030e-03
2.804289119726246948e+00,2.247690069835583167e-03
2.796622706920545376e+00,2.248324360555869345e-03
2.796586860215638293e+00,2.248327777881873983e-03
2.788876250667458478e+00,2.249018293238066839e-03
2.781145916625847203e+00,2.249693708792690865e-03
2.773394863664612409e+00,2.250352852169175237e-03
2.773132424687869690e+00,2.250373748446082411e-03
2.765634088617591413e+00,2.251063125649677924e-03
2.757851572714671740e+00,2.251757721784993383e-03
2.751123495244803596e+00,2.252337424445806716e-03
2.750047671662570803e+00,2.252443177355420954e-03
2.742231428897370815e+00,2.253171943046101706e-03
2.734390343129543322e+00,2.253879530694047166e-03
2.730342996853806881e+00,2.254228192129010232e-03
2.726530430345945000e+00,2.254601622515387503e-03
2.718651444585315158e+00,2.255339680521699190e-03
2.710744641953336309e+00,2.256053405728492955e-03
2.710591905163437954e+00,2.256066449183355589e-03
2.702824666002019871e+00,2.256818297752049857e-03
2.694875254414019761e+00,2.257558277084955461e-03
2.691748541822620577e+00,2.257835730844507446e-03
2.686905229566192155e+00,2.258319202519257392e-03
2.678910045991470312e+00,2.259082915033330721e-03
2.673680517125700984e+00,2.259560337812217736e-03
2.670887979290492265e+00,2.259845266291186493e-03
2.662843589382835940e+00,2.260629894159800132e-03
2.656300810388934952e+00,2.261239634533205450e-03
2.654767321124538171e+00,2.261398429022814204e-03
2.646669995000248576e+00,2.262200887467390176e-03
2.639535576198170475e+00,2.262875400896589059e-03
2.638537161228762251e+00,2.262979726007656803e-03
2.630382849007247170e+00,2.263796698273238921e-03
2.623322010966636864e+00,2.264470608198371204e-03
2.622190842468829608e+00,2.264589325148037846e-03
2.613975149623082306e+00,2.265417302840370441e-03
2.607606602673917529e+00,2.266028555532889448e-03
2.605721079188433098e+00,2.266226575429195270e-03
2.597439241753282335e+00,2.267061904562034554e-03
2.592343687506562855e+00,2.267552264472852408e-03
2.589119890318216655e+00,2.267890067458438845e-03
2.580766750006000532e+00,2.268729000598948553e-03
2.577494253530070001e+00,2.269044059665655238e-03
2.572378530879174008e+00,2.269577707020889804e-03
2.563948510156115912e+00,2.270416461966581236e-03
2.563024944226493851e+00,2.270505283716008505e-03
2.555487421941315063e+00,2.271286802709722875e-03
2.548906868811244841e+00,2.271936653643772796e-03
2.546980180247814474e+00,2.272140715875773341e-03
2.538436079104206655e+00,2.273014168813515534e-03
2.535113351442051854e+00,2.273340670980425297e-03
2.529849573105484417e+00,2.273892661315246935e-03
2.521622574980349363e+00,2.274716747242320949e-03
2.521214278122306585e+00,2.274760188055800336e-03
2.512542027778266185e+00,2.275659019127968495e-03
2.508411688033278519e+00,2.276069868994738937e-03
2.503819891698764177e+00,2.276552557152901769e-03
2.495466060028914246e+00,2.277394918032204368e-03
2.495045735805943021e+00,2.277439509289234509e-03
2.486229302563686794e+00,2.278354082935381449e-03
2.482764455689175698e+00,2.278700887225420992e-03
2.477359321283466809e+00,2.279267100865302407e-03
2.470296553420758379e+00,2.279980691570361769e-03
2.468433348782425707e+00,2.280176863092738416e-03
2.459454516912868538e+00,2.281097676495613159e-03
2.458046574255407180e+00,2.281239026087730510e-03
2.450422083401513351e+00,2.282032381939485492e-03
2.446000953498877806e+00,2.282479033668817318e-03
2.441328787124234179e+00,2.282966179737629716e-03
2.434152161907549683e+00,2.283694329668708740e-03
2.432173058348628292e+00,2.283900701411529718e-03
2.422954627936054539e+00,2.284841130956824073e-03
2.422488374120008281e+00,2.284888244797394271e-03
2.413675511390877659e+00,2.285798419243600249e-03
2.410995887051370801e+00,2.286069902899996904e-03
2.404327606838030817e+00,2.286757526482287826e-03
2.399670942815157026e+00,2.287229904097251923e-03
2.394908781494667682e+00,2.287719542342851308e-03
2.388505174630655592e+00,2.288369158398772564e-03
2.385416736113624925e+00,2.288685398967103650e-03
2.377490792908722561e+00,2.289488632731414251e-03
2.375848992146430305e+00,2.289655874590403820e-03
2.366620546666383884e+00,2.290589311409927786e-03
2.366202878217592342e+00,2.290631598166757883e-03
2.356477152377248974e+00,2.291616807463476950e-03
2.355885632155148013e+00,2.291676874626071957e-03
2.346667541254237488e+00,2.292608999317855695e-03
2.345281017029000825e+00,2.292749629404936765e-03
2.336769551197037664e+00,2.293605787959070597e-03
2.334802342196784064e+00,2.293804997485046366e-03
2.326779630624888462e+00,2.294607456741027535e-03
2.324444220185401200e+00,2.294843515004111809e-03
2.316693963294767400e+00,2.295614189504049680e-03
2.314201634381189976e+00,2.295865613752826138e-03
2.306508450288556222e+00,2.296626083932312885e-03
2.304069913672125658e+00,2.296871604742279499e-03
2.296218691003213852e+00,2.297643166943443265e-03
2.294044708649040754e+00,2.297861664205666597e-03
2.285819963082190931e+00,2.298665412337757338e-03
2.284121969263436025e+00,2.298835821755805704e-03
2.275307201222639630e+00,2.299692760962965699e-03
2.274297923846380964e+00,2.299793950452201381e-03
2.264674974789368189e+00,2.300725143682148637e-03
2.264569059399698769e+00,2.300735758559528926e-03
2.254928180165313822e+00,2.301671854535087582e-03
2.253919165335255048e+00,2.301765694212414004e-03
2.245374890999487061e+00,2.302594622965874888e-03
2.243032012701552169e+00,2.302811400829693749e-03
2.235906762941449077e+00,2.303502253808242025e-03
2.232006511474572630e+00,2.303861721049064570e-03
2.226521153076464365e+00,2.304393875770284050e-03
2.220835365609872269e+00,2.304916593979609157e-03
2.217215598299189683e+00,2.305268424011877766e-03
2.209510764276799488e+00,2.305976113770002913e-03
2.207987801372560899e+00,2.306124638934188651e-03
2.198832537456600011e+00,2.306970852417506140e-03
2.198024887955819295e+00,2.307041479628733557e-03
2.189744259684760941e+00,2.307817471217052992e-03
2.186368701431210315e+00,2.308113029756672912e-03
2.180726931808325553e+00,2.308644638280823048e-03
2.174531084580067386e+00,2.309189104391120868e-03
2.171778822533326547e+00,2.309450414150570393e-03
2.162896854057047680e+00,2.310237662631040023e-03
2.162501492922324076e+00,2.310270599576247710e-03
2.154070026841826913e+00,2.311037537527767249e-03
2.150267309832299745e+00,2.311356857663236525e-03
2.145307140131187840e+00,2.311813238723945362e-03
2.137816016791596496e+00,2.312449292153039883e-03
2.136606875762011359e+00,2.312562130503907805e-03
2.127958092487099329e+00,2.313318135228948670e-03
2.125131192478719289e+00,2.313545657359139963e-03
2.119364597703591535e+00,2.314061535894895803e-03
2.112198147414047433e+00,2.314648703667813133e-03
2.110829591949378248e+00,2.314773601914459251e-03
2.102340870436621767e+00,2.315495018486611861e-03
2.098995836335795673e+00,2.315754934321720849e-03
2.093903434967340882e+00,2.316200867203454909e-03
2.085520981507746452e+00,2.316869764402577740e-03
2.085508125808853475e+00,2.316870709336678325e-03
2.077175453581214803e+00,2.317569725224297075e-03
2.071703281480247849e+00,2.317985265827179550e-03
2.068882780179173153e+00,2.318229621605888933e-03
2.060632841880139399e+00,2.318885970350051309e-03
2.057561484163781707e+00,2.319107798600391051e-03
2.052425052572415254e+00,2.319536198324045635e-03
2.044263938492633326e+00,2.320154539117269543e-03
2.043051843429795511e+00,2.320237839762313240e-03
2.036136658642040409e+00,2.320793541456376511e-03
2.028137664613010038e+00,2.321373734945775518e-03
2.028057895932859456e+00,2.321380469844753439e-03
2.020007395108846193e+00,2.322004899759104804e-03
2.012773108397651001e+00,2.322510401262462779e-03
2.012003646495500675e+00,2.322573635602028560e-03
2.004027938408634135e+00,2.323172487646432433e-03
1.996914698852758407e+00,2.323653720819265130e-03
1.996095736721876790e+00,2.323719510683231945e-03
1.988189751644028558e+00,2.324297432631686894e-03
1.980505418159750786e+00,2.324804292339872989e-03
1.980325919189963368e+00,2.324818469677017961e-03
1.972484996675767599e+00,2.325379734885250991e-03
1.964683880652075443e+00,2.325884972625317810e-03
1.963468076142162344e+00,2.325954536756409587e-03
1.956906451029750471e+00,2.326418237528740836e-03
1.949163535928915447e+00,2.326913723496551629e-03
1.945721869360820477e+00,2.327109213900131063e-03
1.941447429321929041e+00,2.327410606442602975e-03
1.933758950163157131e+00,2.327899647614862805e-03
1.927170783684161837e+00,2.328277167540128163e-03
1.926101708925684219e+00,2.328353318497360016e-03
1.918464189975184864e+00,2.328838757875204609e-03
1.910857831389678463e+00,2.329278710035801586e-03
1.907660350339510202e+00,2.329441005386800618e-03
1.903273682967689728e+00,2.329725860208014566e-03
1.895713094230100815e+00,2.330167127275606896e-03
1.888180361837891841e+00,2.330567264037995863e-03
1.887036530558617642e+00,2.330619027704065524e-03
1.880664481351872697e+00,2.330998838923566824e-03
1.873172910348558595e+00,2.331404305679619232e-03
1.865706231581973240e+00,2.331772703783192933e-03
1.865048866077579914e+00,2.331799761110611453e-03
1.858254180388934307e+00,2.332177553514073066e-03
1.850824549954184439e+00,2.332554339757738574e-03
1.843417148853306431e+00,2.332897781906773278e-03
1.841356600014576683e+00,2.332978024889935040e-03
1.836024732043642915e+00,2.333262689052952293e-03
1.828650679583312844e+00,2.333616580721651918e-03
1.821296457801787394e+00,2.333940481497553260e-03
1.815489176877891797e+00,2.334168240462355503e-03
1.813959590920102505e+00,2.334250207100614823e-03
1.806635353531705679e+00,2.334585595987618764e-03
1.799328777031353077e+00,2.334893948410618914e-03
1.792038987008110151e+00,2.335176707288368070e-03
1.786646161656618492e+00,2.335360390408347010e-03
1.784763666334714838e+00,2.335451136192654049e-03
1.777499657326630622e+00,2.335746476827785679e-03
1.770250534807318532e+00,2.336018640301226138e-03
1.763015527809724814e+00,2.336268919695356182e-03
1.755793892849597526e+00,2.336498574927849906e-03
1.753428836072300490e+00,2.336557239297984596e-03
1.748582229403548904e+00,2.336743728798977397e-03
1.741381630750437504e+00,2.336985876510396572e-03
1.734192775901503891e+00,2.337209113200459671e-03
1.727015002873951044e+00,2.337414529864576158e-03
1.719847671915972542e+00,2.337603179088137278e-03
1.712837232564695222e+00,2.337771496914629009e-03
1.712690111575795093e+00,2.337776939967802555e-03
1.705539500379945617e+00,2.337975265255317226e-03
1.698397892203885373e+00,2.338157795433134720e-03
1.691264707812542012e+00,2.338325400968825889e-03
1.684139385149871160e+00,2.338478910058629321e-03
1.677021378357880232e+00,2.338619107823321566e-03
1.669910156801011070e+00,2.338746735552353021e-03
1.662805204095332057e+00,2.338862489995736406e-03
1.655706017142033470e+00,2.338967022703276281e-03
1.654636336507668393e+00,2.338974010089141502e-03
1.648611426830131954e+00,2.339081288445502959e-03
1.641521708685990122e+00,2.339187065226462636e-03
1.634436506404184364e+00,2.339281242046038940e-03
1.627355341617209739e+00,2.339364274542335073e-03
1.620277744424545530e+00,2.339436571527448491e-03
1.613203252446376634e+00,2.339498494608141521e-03
1.606131409879328897e+00,2.339550357851591812e-03
1.599061766553930841e+00,2.339592427495987108e-03
1.591993876993505808e+00,2.339624921705837305e-03
1.584927299474241380e+00,2.339648010371942616e-03
1.577861595086181179e+00,2.339661814955888621e-03
1.570796326794896558e+00,2.339666408379034810e-03
1.563731058503612159e+00,2.339661814955888621e-03
1.556665354115551736e+00,2.339648010371942616e-03
1.549598776596287530e+00,2.339624921705837305e-03
1.542530887035862497e+00,2.339592427495987108e-03
1.535461243710464219e+00,2.339550357851591812e-03
1.528389401143416260e+00,2.339498494608141521e-03
1.521314909165246920e+00,2.339436571527448491e-03
1.514237311972583377e+00,2.339364274542335073e-03
1.507156147185608974e+00,2.339281242046038940e-03
1.500070944903803216e+00,2.339187065226462636e-03
1.492981226759661606e+00,2.339081288445502959e-03
1.486956317082124945e+00,2.338974010089141502e-03
1.485886636447759868e+00,2.338967022703276281e-03
1.478787449494461059e+00,2.338862489995736406e-03
1.471682496788782046e+00,2.338746735552353021e-03
1.464571275231912884e+00,2.338619107823321566e-03
1.457453268439921956e+00,2.338478910058629321e-03
1.450327945777251326e+00,2.338325400968825889e-03
1.443194761385908187e+00,2.338157795433134720e-03
1.436053153209847721e+00,2.337975265255317226e-03
1.428902542013998023e+00,2.337776939967802555e-03
1.428755421025098560e+00,2.337771496914628575e-03
1.421744981673820796e+00,2.337603179088137278e-03
1.414577650715842294e+00,2.337414529864576158e-03
1.407399877688289447e+00,2.337209113200459671e-03
1.400211022839355834e+00,2.336985876510396572e-03
1.393010424186244212e+00,2.336743728798977397e-03
1.388163817517492626e+00,2.336557239297984596e-03
1.385798760740195812e+00,2.336498574927849906e-03
1.378577125780068524e+00,2.336268919695356182e-03
1.371342118782474806e+00,2.336018640301226138e-03
1.364092996263162494e+00,2.335746476827785679e-03
1.356828987255078500e+00,2.335451136192654049e-03
1.354946491933174402e+00,2.335360390408347444e-03
1.349553666581682965e+00,2.335176707288368070e-03
1.342263876558440261e+00,2.334893948410618914e-03
1.334957300058087437e+00,2.334585595987618764e-03
1.327633062669690611e+00,2.334250207100614823e-03
1.326103476711901763e+00,2.334168240462355069e-03
1.320296195788005944e+00,2.333940481497553260e-03
1.312941974006480272e+00,2.333616580721651918e-03
1.305567921546150423e+00,2.333262689052952293e-03
1.300236053575217099e+00,2.332978024889934606e-03
1.298175504736486907e+00,2.332897781906773278e-03
1.290768103635608899e+00,2.332554339757738574e-03
1.283338473200859031e+00,2.332177553514073066e-03
1.276543787512213202e+00,2.331799761110611453e-03
1.275886422007820098e+00,2.331772703783192933e-03
1.268419743241234521e+00,2.331404305679619232e-03
1.260928172237919975e+00,2.330998838923567257e-03
1.254556123031175696e+00,2.330619027704065524e-03
1.253412291751901497e+00,2.330567264037995863e-03
1.245879559359692301e+00,2.330167127275606896e-03
1.238318970622103388e+00,2.329725860208014566e-03
1.233932303250283136e+00,2.329441005386800618e-03
1.230734822200114653e+00,2.329278710035801586e-03
1.223128463614608252e+00,2.328838757875204609e-03
1.215490944664108675e+00,2.328353318497360016e-03
1.214421869905631723e+00,2.328277167540128163e-03
1.207833703426636207e+00,2.327899647614862805e-03
1.200145224267864297e+00,2.327410606442602975e-03
1.195870784228972639e+00,2.327109213900131063e-03
1.192429117660877669e+00,2.326913723496551629e-03
1.184686202560042645e+00,2.326418237528740836e-03
1.178124577447630772e+00,2.325954536756409587e-03
1.176908772937717895e+00,2.325884972625317810e-03
1.169107656914025517e+00,2.325379734885250991e-03
1.161266734399829970e+00,2.324818469677017961e-03
1.161087235430042774e+00,2.324804292339872989e-03
1.153402901945764558e+00,2.324297432631686894e-03
1.145496916867916992e+00,2.323719510683231512e-03
1.144677954737034931e+00,2.323653720819265130e-03
1.137564715181158981e+00,2.323172487646432433e-03
1.129589007094292441e+00,2.322573635602028560e-03
1.128819545192142115e+00,2.322510401262462779e-03
1.121585258480946923e+00,2.322004899759104804e-03
1.113534757656933216e+00,2.321380469844753873e-03
1.113454988976783078e+00,2.321373734945775518e-03
1.105455994947752929e+00,2.320793541456376511e-03
1.098540810159997605e+00,2.320237839762313240e-03
1.097328715097159790e+00,2.320154539117269543e-03
1.089167601017377418e+00,2.319536198324046068e-03
1.084031169426011409e+00,2.319107798600391051e-03
1.080959811709653717e+00,2.318885970350051309e-03
1.072709873410620629e+00,2.318229621605888500e-03
1.069889372109545489e+00,2.317985265827179550e-03
1.064417200008578313e+00,2.317569725224297075e-03
1.056084527780939641e+00,2.316870709336678325e-03
1.056071672082046886e+00,2.316869764402577740e-03
1.047689218622452234e+00,2.316200867203454909e-03
1.042596817253997665e+00,2.315754934321720849e-03
1.039251783153171571e+00,2.315495018486611861e-03
1.030763061640414868e+00,2.314773601914459251e-03
1.029394506175745683e+00,2.314648703667813133e-03
1.022228055886201581e+00,2.314061535894895803e-03
1.016461461111073827e+00,2.313545657359139963e-03
1.013634561102694009e+00,2.313318135228948670e-03
1.004985777827781757e+00,2.312562130503907805e-03
1.003776636798196842e+00,2.312449292153039883e-03
9.962855134586056094e-01,2.311813238723945362e-03
9.913253437574934823e-01,2.311356857663236525e-03
9.875226267479664255e-01,2.311037537527767249e-03
9.790911606674691514e-01,2.310270599576247710e-03
9.786957995327457693e-01,2.310237662631040023e-03
9.698138310564664577e-01,2.309450414150570393e-03
9.670615690097267292e-01,2.309189104391119567e-03
9.608657217814674523e-01,2.308644638280823048e-03
9.552239521585839110e-01,2.308113029756671177e-03
9.518483939050325082e-01,2.307817471217052992e-03
9.435677656339741537e-01,2.307041479628733557e-03
9.427601161331929935e-01,2.306970852417506140e-03
9.336048522172326614e-01,2.306124638934188651e-03
9.320818893129932947e-01,2.305976113770003780e-03
9.243770552906034332e-01,2.305268424011877766e-03
9.207572879799210686e-01,2.304916593979609157e-03
9.150715005133288615e-01,2.304393875770284050e-03
9.095861421152210413e-01,2.303861721049064570e-03
9.056858906483442606e-01,2.303502253808242025e-03
8.985606408882406138e-01,2.302811400829693749e-03
8.962177625903059441e-01,2.302594622965874888e-03
8.876734882545377348e-01,2.301765694212414871e-03
8.866644734244795156e-01,2.301671854535087582e-03
8.770235941900943466e-01,2.300735758559528926e-03
8.769176788004255929e-01,2.300725143682148203e-03
8.672947297434122627e-01,2.299793950452201381e-03
8.662854523671533746e-01,2.299692760962965699e-03
8.574706843263570910e-01,2.298835821755806138e-03
8.557726905076021851e-01,2.298665412337757771e-03
8.475479449407523624e-01,2.297861664205666597e-03
8.453739625865794860e-01,2.297643166943443265e-03
8.375227399176675691e-01,2.296871604742279499e-03
8.350842033012367827e-01,2.296626083932312885e-03
8.273910192086030291e-01,2.295865613752826138e-03
8.248986902950260491e-01,2.295614189504048813e-03
8.171484334043924713e-01,2.294843515004111375e-03
8.148130229649044320e-01,2.294607456741028402e-03
8.067903113930090520e-01,2.293804997485046366e-03
8.048231023927560068e-01,2.293605787959069730e-03
7.963116365607924019e-01,2.292749629404936765e-03
7.949251123355555171e-01,2.292608999317856996e-03
7.857070214346449921e-01,2.291676874626071957e-03
7.851155012125450305e-01,2.291616807463475215e-03
7.753897753722007735e-01,2.290631598166757883e-03
7.749721069234093429e-01,2.290589311409927786e-03
7.657436614433630329e-01,2.289655874590403820e-03
7.641018606810707769e-01,2.289488632731414251e-03
7.561759174761684132e-01,2.288685398967103650e-03
7.530874789591376350e-01,2.288369158398772564e-03
7.466838720951255448e-01,2.287719542342851308e-03
7.419217107746362005e-01,2.287229904097251923e-03
7.372650467517624095e-01,2.286757526482287826e-03
7.305967665384222043e-01,2.286069902899997772e-03
7.279171421989159008e-01,2.285798419243598948e-03
7.191042794697850571e-01,2.284888244797394271e-03
7.186380256537390210e-01,2.284841130956822772e-03
7.094195952411650463e-01,2.283900701411529718e-03
7.074404916822435441e-01,2.283694329668708740e-03
7.002638664655591594e-01,2.282966179737628849e-03
6.955917000909155323e-01,2.282479033668817318e-03
6.911705701882800978e-01,2.282032381939485492e-03
6.835460793343858255e-01,2.281239026087730510e-03
6.821381366769242449e-01,2.281097676495614460e-03
6.731593048073679642e-01,2.280176863092737548e-03
6.712961001690347373e-01,2.279980691570361769e-03
6.642333323063264183e-01,2.279267100865302407e-03
6.588281979006175293e-01,2.278700887225420992e-03
6.553633510261063222e-01,2.278354082935381882e-03
6.465469177838507608e-01,2.277439509289232774e-03
6.461265935608788702e-01,2.277394918032204368e-03
6.377727618910289387e-01,2.276552557152901769e-03
6.331809655565149297e-01,2.276069868994738937e-03
6.290506258115269311e-01,2.275659019127968495e-03
6.203783754674867534e-01,2.274760188055800336e-03
6.199700786094438643e-01,2.274716747242320949e-03
6.117430804843085879e-01,2.273892661315247803e-03
6.064793021477415946e-01,2.273340670980425297e-03
6.031565744855864608e-01,2.273014168813515534e-03
5.946124733419790864e-01,2.272140715875772474e-03
5.926857847785483857e-01,2.271936653643772796e-03
5.861052316484779423e-01,2.271286802709722875e-03
5.785677093632994872e-01,2.270505283716008505e-03
5.776441434336774261e-01,2.270416461966580368e-03
5.692141227106193302e-01,2.269577707020889804e-03
5.640984000597230041e-01,2.269044059665655238e-03
5.608259035837926954e-01,2.268729000598949420e-03
5.524727632715765724e-01,2.267890067458440146e-03
5.492489660832305942e-01,2.267552264472852408e-03
5.441534118365108919e-01,2.267061904562034554e-03
5.358715744013601290e-01,2.266226575429195270e-03
5.339860509158756985e-01,2.266028555532889448e-03
5.276175039667110322e-01,2.265417302840370007e-03
5.194018111209640631e-01,2.264589325148036545e-03
5.182706426231562524e-01,2.264470608198371204e-03
5.112098045825458348e-01,2.263796698273240222e-03
5.030554923610310869e-01,2.262979726007656803e-03
5.020570773916228635e-01,2.262875400896589059e-03
4.949226585895450947e-01,2.262200887467388007e-03
4.868253324652550562e-01,2.261398429022813336e-03
4.852918432008583860e-01,2.261239634533205450e-03
4.787490642069568980e-01,2.260629894159801000e-03
4.707046742993008515e-01,2.259845266291186493e-03
4.679121364640921876e-01,2.259560337812217736e-03
4.626826075983228592e-01,2.259082915033330721e-03
4.546874240236010167e-01,2.258319202519257392e-03
4.498441117671725387e-01,2.257835730844507446e-03
4.467173991757736329e-01,2.257558277084955461e-03
4.387679875877731339e-01,2.256818297752049857e-03
4.310007484263555511e-01,2.256066449183353854e-03
4.308480116364566403e-01,2.256053405728493822e-03
4.229412090044781247e-01,2.255339680521699190e-03
4.150622232438481718e-01,2.254601622515386636e-03
4.112496567359861799e-01,2.254228192129010232e-03
4.072023104602496280e-01,2.253879530694048033e-03
3.993612246924226894e-01,2.253171943046100838e-03
3.915449819272223686e-01,2.252443177355421822e-03
3.904691583449894088e-01,2.252337424445806716e-03
3.837410808751219315e-01,2.251757721784991648e-03
3.759585649722018696e-01,2.251063125649677924e-03
3.684602289019231480e-01,2.250373748446083712e-03
3.681977899251805963e-01,2.250352852169176538e-03
3.604467369639460239e-01,2.249693708792690865e-03
3.527164029223347486e-01,2.249018293238065538e-03
3.450057933741548788e-01,2.248327777881873983e-03
3.449699466692478511e-01,2.248324360555869345e-03
3.373035338635463898e-01,2.247690069835582300e-03
3.296196698142952464e-01,2.247039227721374897e-03
3.219533408291052057e-01,2.246376099393482609e-03
3.196365677297868801e-01,2.246164889603440538e-03
3.142972753599934110e-01,2.245745998584086894e-03
3.066547620810732289e-01,2.245124219981908809e-03
2.990278100572468234e-01,2.244492757808250021e-03
2.919806694962270854e-01,2.243897698070414747e-03
2.914150255932016487e-01,2.243857146914123371e-03
2.838092528647174206e-01,2.243267936099003178e-03
2.762172594054719266e-01,2.242671397044531702e-03
2.686383097603122216e-01,2.242068610213580025e-03
2.611704426125815992e-01,2.241468045738520543e-03
2.610716096202578274e-01,2.241461353539158166e-03
2.535105579225983008e-01,2.240901918863451043e-03
2.459609985263318532e-01,2.240338251688554251e-03
2.384222817256980986e-01,2.239771358944533594e-03
2.308937802776321879e-01,2.239202235593052478e-03
2.257712415646185855e-01,2.238803436897324889e-03
2.233733810019569166e-01,2.238646722288667196e-03
2.158591318184076013e-01,2.238121340572529847e-03
2.083537884059404044e-01,2.237595274176438706e-03
2.008567950855581485e-01,2.237069418695660124e-03
1.933676154396822000e-01,2.236544650711057118e-03
1.858857317103650431e-01,2.236021826350170945e-03
1.828777917764661254e-01,2.235800005447445039e-03
1.784088445343077478e-01,2.235524090174201891e-03
1.709373791530347797e-01,2.235043474261939975e-03
1.634721184659023441e-01,2.234565724241647545e-03
1.560125986145598775e-01,2.234091573797471458e-03
1.485583709497113603e-01,2.233621730982295397e-03
1.411090013759697392e-01,2.233156877130503242e-03
1.336640696877243739e-01,2.232697665826949198e-03
1.262231688963095788e-01,2.232244721932626075e-03
1.235972177720920662e-01,2.232074114879282860e-03
1.187850687614110390e-01,2.231814269969303790e-03
1.113499824972625923e-01,2.231398133984469241e-03
1.039180073745101934e-01,2.230988300956369789e-03
9.648876609010872962e-02,2.230585255525583972e-03
8.906189088933126607e-02,2.230189450936257995e-03
8.163702286128966812e-02,2.229801308427829289e-03
7.421381122912032446e-02,2.229421216686096243e-03
6.679191263534227374e-02,2.229049531354141116e-03
5.937099042292674766e-02,2.228686574603477334e-03
5.195071391263784977e-02,2.228332634765862238e-03
4.453075767723073397e-02,2.227987966026168630e-03
3.711080081311437379e-02,2.227652788176688083e-03
2.969052621010881063e-02,2.227327286433221625e-03
2.226961981994569906e-02,2.227011611313283942e-03
1.484776992417967227e-02,2.226705878576706443e-03
7.424666402193971608e-03,2.226410169228951880e-03
0.000000000000000000e+00,2.226124529587340459e-03
-7.426538399457292654e-03,2.225848971410420742e-03
-1.485525850376406484e-02,2.225583472090679211e-03
-2.228647133553842211e-02,2.225327974910694308e-03
-2.972048995322522022e-02,2.225082389362904520e-03
-3.715763016743615227e-02,2.224846591533021292e-03
-4.459821125208112552e-02,2.224620424547185237e-03
-5.204255664953440913e-02,2.224403699082809667e-03
-5.949099466907529360e-02,2.224196193943183027e-03
-6.694385917784496931e-02,2.223997656695687105e-03
-7.440149028356048133e-02,2.223807804373601968e-03
-8.186423500822330446e-02,2.223626324241365342e-03
-8.717779136469172574e-02,2.223490800424537256e-03
-8.933216886241331089e-02,2.223459802599511703e-03
-9.680506924711015926e-02,2.223319658298410217e-03
-1.042839228858644801e-01,2.223188370779196916e-03
-1.117690951988500464e-01,2.223065494069252288e-03
-1.192609619728725312e-01,2.222950555823788917e-03
-1.267599099794014528e-01,2.222843058481135253e-03
